session,run_used,frame,region_id,area_px,ade,status,ground_truth,labels_md5,annotated_utc
20260730_161223,material_map_sam_v2,20250906_233314_R,2,418559,,labeled,rubber,3dd386d660b5906f85b832e64c449090,2026-08-28T17:13:53Z
20260730_161223,material_map_sam_v2,20250906_233314_R,3,54535,,labeled,paint,3dd386d660b5906f85b832e64c449090,2026-08-28T17:13:54Z
20260730_161223,material_map_sam_v2,20250906_233314_R,4,53755,,labeled,paint,3dd386d660b5906f85b832e64c449090,2026-08-28T17:13:55Z
20260730_161223,material_map_sam_v2,20250906_233314_R,5,35393,,labeled,paint,3dd386d660b5906f85b832e64c449090,2026-08-28T17:13:55Z
20260730_161223,material_map_sam_v2,20250906_233314_R,6,35048,,labeled,painted_metal,3dd386d660b5906f85b832e64c449090,2026-08-28T17:13:56Z
20260730_161223,material_map_sam_v2,20250906_233314_R,7,6474,,labeled,glass,3dd386d660b5906f85b832e64c449090,2026-08-28T17:13:58Z
20260730_161223,material_map_sam_v2,20250906_233314_R,8,1965,,mixed,,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:00Z
20260730_161223,material_map_sam_v2,20250906_233314_R,9,18081,,labeled,glass,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:02Z
20260730_161223,material_map_sam_v2,20250906_233314_R,10,8804,,mixed,,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:05Z
20260730_161223,material_map_sam_v2,20250906_233314_R,11,12545,,labeled,glass,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:07Z
20260730_161223,material_map_sam_v2,20250906_233314_R,12,11965,,labeled,glass,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:08Z
20260730_161223,material_map_sam_v2,20250906_233314_R,13,11585,,labeled,glass,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:09Z
20260730_161223,material_map_sam_v2,20250906_233314_R,14,11301,,labeled,paint,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:10Z
20260730_161223,material_map_sam_v2,20250906_233314_R,15,8956,,labeled,painted_metal,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:11Z
20260730_161223,material_map_sam_v2,20250906_233314_R,16,9114,,labeled,glass,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:12Z
20260730_161223,material_map_sam_v2,20250906_233314_R,17,6444,,labeled,painted_metal,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:13Z
20260730_161223,material_map_sam_v2,20250906_233314_R,18,6052,,labeled,paint,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:14Z
20260730_161223,material_map_sam_v2,20250906_233314_R,19,5566,,labeled,paint,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:15Z
20260730_161223,material_map_sam_v2,20250906_233314_R,20,5335,,labeled,painted_metal,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:18Z
20260730_161223,material_map_sam_v2,20250906_233314_R,21,5215,,labeled,glass,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:19Z
20260730_161223,material_map_sam_v2,20250906_233314_R,22,4735,,labeled,glass,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:25Z
20260730_161223,material_map_sam_v2,20250906_233314_R,23,4113,,labeled,glass,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:26Z
20260730_161223,material_map_sam_v2,20250906_233314_R,24,4015,,labeled,glass,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:28Z
20260730_161223,material_map_sam_v2,20250906_233314_R,25,4996,,labeled,painted_metal,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:29Z
20260730_161223,material_map_sam_v2,20250906_233314_R,26,3537,,labeled,paint,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:32Z
20260730_161223,material_map_sam_v2,20250906_233314_R,27,3342,,labeled,painted_metal,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:35Z
20260730_161223,material_map_sam_v2,20250906_233314_R,28,3121,,labeled,glass,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:37Z
20260730_161223,material_map_sam_v2,20250906_233314_R,29,2207,,labeled,paint,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:39Z
20260730_161223,material_map_sam_v2,20250906_233314_R,30,2004,,mixed,,3dd386d660b5906f85b832e64c449090,2026-08-28T17:14:40Z
20260730_161223,material_map_sam_v2,20250906_233319_R,0,422233,,labeled,rubber,71ece3cb4c9de77de332529512524054,2026-08-28T17:14:43Z
20260730_161223,material_map_sam_v2,20250906_233319_R,1,69025,,labeled,paint,71ece3cb4c9de77de332529512524054,2026-08-28T17:14:45Z
20260730_161223,material_map_sam_v2,20250906_233319_R,2,100160,,labeled,paint,71ece3cb4c9de77de332529512524054,2026-08-28T17:14:46Z
20260730_161223,material_map_sam_v2,20250906_233319_R,3,44659,,labeled,painted_metal,71ece3cb4c9de77de332529512524054,2026-08-28T17:14:48Z
20260730_161223,material_map_sam_v2,20250906_233319_R,4,11055,,mixed,,71ece3cb4c9de77de332529512524054,2026-08-28T17:14:49Z
20260730_161223,material_map_sam_v2,20250906_233319_R,5,38444,,labeled,painted_metal,71ece3cb4c9de77de332529512524054,2026-08-28T17:14:51Z
20260730_161223,material_map_sam_v2,20250906_233319_R,6,25762,,labeled,paint,71ece3cb4c9de77de332529512524054,2026-08-28T17:15:31Z
20260730_161223,material_map_sam_v2,20250906_233319_R,7,20647,,labeled,paint,71ece3cb4c9de77de332529512524054,2026-08-28T17:15:32Z
20260730_161223,material_map_sam_v2,20250906_233319_R,8,24748,,labeled,paint,71ece3cb4c9de77de332529512524054,2026-08-28T17:15:32Z
20260730_161223,material_map_sam_v2,20250906_233319_R,9,24209,,labeled,paint,71ece3cb4c9de77de332529512524054,2026-08-28T17:15:33Z
20260730_161223,material_map_sam_v2,20250906_233319_R,10,1641,,mixed,,71ece3cb4c9de77de332529512524054,2026-08-28T17:15:38Z
20260730_161223,material_map_sam_v2,20250906_233319_R,11,13663,,mixed,,71ece3cb4c9de77de332529512524054,2026-08-28T17:15:41Z
20260730_161223,material_map_sam_v2,20250906_233319_R,12,3208,,mixed,,71ece3cb4c9de77de332529512524054,2026-08-28T17:15:42Z
20260730_161223,material_map_sam_v2,20250906_233319_R,13,13549,,labeled,glass,71ece3cb4c9de77de332529512524054,2026-08-28T17:15:44Z
20260730_161223,material_map_sam_v2,20250906_233319_R,14,12060,,labeled,painted_metal,71ece3cb4c9de77de332529512524054,2026-08-28T17:15:45Z
20260730_161223,material_map_sam_v2,20250906_233319_R,15,10870,,labeled,glass,71ece3cb4c9de77de332529512524054,2026-08-28T17:15:46Z
20260730_161223,material_map_sam_v2,20250906_233319_R,16,3395,,labeled,painted_metal,71ece3cb4c9de77de332529512524054,2026-08-28T17:15:47Z
20260730_161223,material_map_sam_v2,20250906_233319_R,17,7945,,labeled,glass,71ece3cb4c9de77de332529512524054,2026-08-28T17:15:48Z
20260730_161223,material_map_sam_v2,20250906_233319_R,18,7418,,labeled,painted_metal,71ece3cb4c9de77de332529512524054,2026-08-28T17:15:50Z
20260730_161223,material_map_sam_v2,20250906_233319_R,19,7117,,labeled,paint,71ece3cb4c9de77de332529512524054,2026-08-28T17:15:51Z
20260730_161223,material_map_sam_v2,20250906_233319_R,20,5794,,labeled,glass,71ece3cb4c9de77de332529512524054,2026-08-28T17:15:53Z
20260730_161223,material_map_sam_v2,20250906_233319_R,21,5569,,labeled,paint,71ece3cb4c9de77de332529512524054,2026-08-28T17:15:54Z
20260730_161223,material_map_sam_v2,20250906_233319_R,22,5412,,labeled,painted_metal,71ece3cb4c9de77de332529512524054,2026-08-28T17:15:55Z
20260730_161223,material_map_sam_v2,20250906_233319_R,23,2021,,labeled,painted_metal,71ece3cb4c9de77de332529512524054,2026-08-28T17:15:56Z
20260730_161223,material_map_sam_v2,20250906_233319_R,24,5064,,labeled,painted_metal,71ece3cb4c9de77de332529512524054,2026-08-28T17:15:57Z
20260730_161223,material_map_sam_v2,20250906_233319_R,25,4680,,labeled,paint,71ece3cb4c9de77de332529512524054,2026-08-28T17:15:58Z
20260730_161223,material_map_sam_v2,20250906_233319_R,26,4276,,labeled,glass,71ece3cb4c9de77de332529512524054,2026-08-28T17:16:01Z
20260730_161223,material_map_sam_v2,20250906_233319_R,27,4305,,labeled,glass,71ece3cb4c9de77de332529512524054,2026-08-28T17:16:02Z
20260730_161223,material_map_sam_v2,20250906_233319_R,28,4227,,labeled,glass,71ece3cb4c9de77de332529512524054,2026-08-28T17:16:02Z
20260730_161223,material_map_sam_v2,20250906_233319_R,29,4163,,labeled,glass,71ece3cb4c9de77de332529512524054,2026-08-28T17:16:03Z
20260730_161223,material_map_sam_v2,20250906_233319_R,30,3921,,labeled,glass,71ece3cb4c9de77de332529512524054,2026-08-28T17:16:04Z
20260730_161223,material_map_sam_v2,20250906_233319_R,31,3660,,labeled,painted_metal,71ece3cb4c9de77de332529512524054,2026-08-28T17:16:05Z
20260730_161223,material_map_sam_v2,20250906_233319_R,32,3529,,labeled,painted_metal,71ece3cb4c9de77de332529512524054,2026-08-28T17:16:06Z
20260730_161223,material_map_sam_v2,20250906_233319_R,33,2987,,labeled,glass,71ece3cb4c9de77de332529512524054,2026-08-28T17:16:07Z
20260730_161223,material_map_sam_v2,20250906_233319_R,34,2716,,labeled,painted_metal,71ece3cb4c9de77de332529512524054,2026-08-28T17:16:08Z
20260730_161223,material_map_sam_v2,20250906_233319_R,35,6049,,mixed,,71ece3cb4c9de77de332529512524054,2026-08-28T17:16:09Z
20260730_161223,material_map_sam_v2,20250906_233319_R,36,1827,,labeled,painted_metal,71ece3cb4c9de77de332529512524054,2026-08-28T17:16:11Z
